#did	when	nextofkin
Q90493373		Q90493371
Q90493504		Q90493503
Q90493581		Q90493580
Q90493636		Q90493635
Q90493640		Q90493639
Q90493711		Q90493710
Q90493743		Q90493742
Q90493986		Q90493985
Q90494118		Q90494117
Q90494381		Q90494380
Q90494419		Q90494418
Q90494433		Q90494431
Q90494512		Q90494511
Q90494561		Q90494560
Q90494572		Q90494571
Q90494661		Q90494660
Q90494668		Q90494667
Q90494983		Q90494982
Q90495192		Q90495191
Q90495310		Q90495309
Q90495343		Q90495342
Q90495436		Q90495435
Q90486417		Q90486416
Q90486442		Q90486441
Q90486696		Q90486694
Q90486976		Q90486975
Q90487092		Q90487091
Q90487377		Q90487376
Q90487907		Q90487906
Q90552582		Q90552580
Q90552725		Q90552724
Q90552742		Q90552741
Q90552766		Q90552765
Q90552768		Q90552765
Q90552769		Q90552765
Q90552899		Q90552896
Q90553000		Q90552998
Q90553017		Q90553014
Q90553018		Q90553014
Q90553056		Q90553053
Q90553084		Q90553083
Q90553185		Q90553184
Q90553263		Q90553262
Q90553279		Q90553278
Q90553413		Q90553411
Q90553465		Q90553464
Q90553467		Q90553464
Q90553468		Q90553464
Q90553623		Q90553622
Q90553628		Q90553622
Q90495458		Q90495457
Q90495904		Q90495903
Q90496039		Q90496038
Q90496078		Q90496077
Q90496346		Q90496345
Q90496528		Q90496527
Q90496668		Q90496667
Q90496808		Q90496807
Q104992234		Q104992233
Q90551049		Q90551047
Q90551080		Q90551074
Q90551177		Q90551176
Q90551316		Q90551315
Q90551415		Q90551414
Q90553744		Q90553743
Q90553835		Q90553832
Q90553836		Q90553832
Q90553920		Q90553918
Q90553923		Q90553922
Q90553960		Q90553959
Q90553981		Q90553980
Q90554030		Q90554028
Q90554111		Q90554110
Q90554395		Q90554394
Q90554400		Q90554394
Q90554489		Q90554488
Q90554593		Q90554592
Q90554609		Q90554607
Q90554645		Q90554644
Q90554735		Q90554734
Q90554813		Q90554812
Q90554901		Q90554900
Q90554904		Q90554903
Q90554928		Q90554925
Q90551566		Q90551565
Q90551604		Q90551603
Q90551830		Q90551829
Q90552050		Q90552049
Q90552079		Q90552078
Q90552142		Q90552141
Q90552143		Q90552141
Q90552192		Q90552191
Q90552284		Q90552282
Q90552503		Q90552502
Q90552535		Q90552534
Q90555053		Q90555052
Q90555060		Q90555059
Q90555166		Q90555162
Q90555215		Q90555213
Q90555286		Q90555285
Q90555453		Q90555452
Q90555629		Q90555628
Q90555741		Q90555739
Q90555906		Q90555905
Q90556009		Q90556008
Q90556262		Q90556261
Q90557086		Q90557085
Q90557163		Q90557160
Q90557218		Q90557217
Q90557432		Q90557431
Q90557689		Q90557688
Q90557698		Q90557697
Q90557733		Q90557731
Q90559079		Q90559078
Q90559325		Q90559324
Q90559422		Q90559420
Q90559502		Q90559501
Q90559581		Q90559580
Q90559740		Q90559739
Q90560051		Q90560049
Q90560183		Q90560182
Q90560210		Q90560209
Q90560524		Q90560523
Q90560829		Q90560828
Q90561165		Q90561164
Q90561420		Q90561418
Q90561931		Q90561930
Q90561964		Q90561963
Q90562111		Q90562110
Q90562250		Q90562247
Q90562453		Q90562452
Q90562869		Q90562867
Q90563371		Q90563370
Q90563539		Q90563538
Q90563750		Q90563747
Q82002952		Q96107465
Q104920421		Q96375411
Q90560977		Q96376832
Q83071105		Q98113711
Q82136154		Q100621725
Q418539		Q104708365
Q76001858		Q104708365
Q72447682		Q105015591
Q109614562		Q105151743
Q105200995		Q105200949
Q105201008		Q105200949
Q105202481		Q105202477
Q105184391		Q105184358
Q105198761		Q105198760
Q105192288		Q105192286
Q105216543		Q105216542
Q105331540		Q105331539
Q110130003		Q106040884
Q105299463		Q105299461
Q112299933		Q105379906
Q11990519		Q2178381
Q20046634		Q2180922
Q63441395		Q2180922
Q28411850		Q2191895
Q15634196		Q2228916
Q27270693		Q2237310
Q65163682		Q2267471
Q4138114		Q2285817
Q12729975		Q2285817
Q65163270		Q2291605
Q3008721		Q2317288
Q72487806		Q2317288
Q12428293		Q2331626
Q12430221		Q2358640
Q3922439		Q2359690
Q24871224		Q2359690
Q5850052		Q2365803
Q3032705		Q2372095
Q84962960		Q2377382
Q16117888		Q2394106
Q17991738		Q2394106
Q88863858		Q2410205
Q4096899		Q2436787
Q15634187		Q2436787
Q7843937		Q2454085
Q27123449		Q2480123
Q12459098		Q2493124
Q65167823		Q2506962
Q12442544		Q2566421
Q110270708		Q2567690
Q3640446		Q2615130
Q55168710		Q2619187
Q12460230		Q2628977
Q12051350		Q2634282
Q15627929		Q2660286
Q15632889		Q2677285
Q4393246		Q2710669
Q15652323		Q2710669
Q15726002		Q377270
Q72462628		Q27095131
Q25927191		Q27095148
Q51589793		Q27095293
Q72457409		Q27095839
Q10274272		Q381866
Q5804351		Q385370
Q12632316		Q386715
Q22975449		Q386715
Q85904797		Q386715
Q97455353		Q386715
Q31318202		Q391679
Q12415120		Q399771
Q26840989		Q399771
Q3791967		Q403721
Q56344833		Q403721
Q65168044		Q407411
Q12458812		Q407510
Q19848755		Q407617
Q12442540		Q407666
Q12819426		Q407666
Q13166699		Q407666
Q12721277		Q408295
Q40477980		Q408345
Q12430642		Q408458
Q16112923		Q408458
Q19795056		Q408535
Q61058016		Q408775
Q72516617		Q408801
Q12421746		Q409013
Q18363380		Q409021
Q63398891		Q409054
Q12460160		Q409314
Q12447498		Q409468
Q21663471		Q409508
Q12417264		Q409564
Q12451409		Q409574
Q65168269		Q409942
Q97223789		Q410572
Q12454121		Q410830
Q60914330		Q410846
Q5611875		Q410871
Q12569121		Q410871
Q13174300		Q410871
Q21086926		Q410911
Q12439865		Q411017
Q20051054		Q411049
Q9336199		Q411309
Q22681403		Q411309
Q2761982		Q411326
Q12819669		Q411424
Q15633266		Q411424
Q18235372		Q411562
Q12442511		Q411740
Q12826461		Q411752
Q13171060		Q411752
Q28955062		Q411752
Q6143664		Q411822
Q12429174		Q411822
Q4492127		Q412216
Q7134766		Q5661432
Q27117362		Q5732099
Q15678479		Q412303
Q11126281		Q412515
Q72500406		Q412734
Q20433057		Q412739
Q97303460		Q412920
Q86005472		Q412963
Q27074466		Q412999
Q50840582		Q412999
Q12819668		Q413116
Q20979799		Q413127
Q12439379		Q413258
Q12439862		Q413278
Q12425058		Q413465
Q12822495		Q413465
Q13167470		Q413465
Q15726007		Q413596
Q24840996		Q413596
Q12652835		Q413690
Q33809897		Q413690
Q12456428		Q413787
Q86007615		Q414236
Q15657522		Q414260
Q12414430		Q414445
Q86012227		Q414456
Q3791963		Q414619
Q26989332		Q414866
Q86008790		Q415020
Q111384680		Q415122
Q12414759		Q415253
Q28699682		Q415264
Q111338153		Q415264
Q111362475		Q415336
Q86010257		Q415433
Q72482885		Q415500
Q12448467		Q415548
Q3680933		Q415903
Q3905620		Q415920
Q65167746		Q415997
Q12421706		Q416036
Q18363514		Q416036
Q12214035		Q416534
Q15645457		Q416534
Q17190175		Q416554
Q5656541		Q416969
Q12421713		Q417044
Q12416943		Q417103
Q97240490		Q417103
Q12415141		Q417415
Q12435484		Q417510
Q97377944		Q417529
Q10332082		Q417767
Q10917448		Q417824
Q4532948		Q417873
Q10277799		Q417873
Q86007114		Q417873
Q18654106		Q417874
Q86004906		Q417874
Q12412652		Q2720011
Q76306510		Q2733419
Q12430370		Q2735403
Q15632701		Q2735617
Q48815651		Q2787491
Q3990174		Q2787672
Q97520903		Q2787672
Q23823963		Q2788153
Q12817874		Q2795423
Q8485998		Q2806548
Q65130758		Q2806548
Q5651171		Q2813766
Q11186400		Q2813813
Q82450605		Q2813825
Q23637352		Q2823255
Q27104992		Q2823319
Q110440811		Q2823319
Q27109438		Q2844856
Q27103114		Q2874641
Q77479515		Q2887599
Q72495412		Q2928817
Q27106063		Q2938723
Q107366808		Q2938837
Q113273751		Q2938837
Q27290050		Q2964117
Q12424734		Q2982809
Q72469247		Q3008049
Q15645466		Q3023727
Q28456870		Q3027939
Q27225596		Q3155637
Q4041740		Q3156953
Q1919033		Q6811443
Q27259700		Q6811443
Q76009664		Q6811443
Q72479357		Q27096023
Q72439669		Q27096413
Q6880707		Q417878
Q86009860		Q6822370
Q65167189		Q6823987
Q86009988		Q6896158
Q86010010		Q6901567
Q65167894		Q6985623
Q86010327		Q6986146
Q27252560		Q5282569
Q86006943		Q5367460
Q86007024		Q5383041
Q9602665		Q5383794
Q97355911		Q5401757
Q65167564		Q5402802
Q65167567		Q5402855
Q65162844		Q5404754
Q20817282		Q5404861
Q86007118		Q5404861
Q27251123		Q5419119
Q109431200		Q5429279
Q65162918		Q5470067
Q28208965		Q5553699
Q18363438		Q5615373
Q18376734		Q5615373
Q18377425		Q5615373
Q75067636		Q5638218
Q104963126		Q5638218
Q15726080		Q5651237
Q3517490		Q1187513
Q72507674		Q1187513
Q15709203		Q1215575
Q12101142		Q1226509
Q4162483		Q1227136
Q15842979		Q1235195
Q86011224		Q1236526
Q16535974		Q1257318
Q86009016		Q1268941
Q3467558		Q1312775
Q15628437		Q1354657
Q15912489		Q1393556
Q4498187		Q1398857
Q72477659		Q1434425
Q24834032		Q1473876
Q30943560		Q1490162
Q25110143		Q1532444
Q4202643		Q1541465
Q27279857		Q1616660
Q18653692		Q1644947
Q76001961		Q1649219
Q18344991		Q1652677
Q18388555		Q1656546
Q7843932		Q1670500
Q12059665		Q1670500
Q7234695		Q1722301
Q7447914		Q1786341
Q2098608		Q1851782
Q18624071		Q1853255
Q20965965		Q1853255
Q2937616		Q1864653
Q97254458		Q1924527
Q22809037		Q1940146
Q3291004		Q1959597
Q15726174		Q1959597
Q16322563		Q1960244
Q20968523		Q1960244
Q15409367		Q1978481
Q4505499		Q1985587
Q82923596		Q2013941
Q15229057		Q2034517
Q86005998		Q2055825
Q15478162		Q2099072
Q28456599		Q2107840
Q12828625		Q2134581
Q27120658		Q2145677
Q48999550		Q2145677
Q12445508		Q174727
Q12134758		Q177836
Q13073474		Q177836
Q13169172		Q177836
Q25534241		Q177836
Q65275128		Q177836
Q12818717		Q178450
Q13166246		Q178450
Q13400248		Q178450
Q15645553		Q178450
Q12190754		Q179678
Q31382914		Q179724
Q65486489		Q179724
Q65344592		Q182040
Q65344592		Q182040
Q12448406		Q182990
Q15726188		Q182990
Q18371237		Q182990
Q18375850		Q182990
Q25513160		Q184832
Q28739771		Q184832
Q97264503		Q184832
Q2906470		Q185929
Q13081739		Q185929
Q12419184		Q186357
Q12729990		Q186357
Q13201292		Q187695
Q15726177		Q187695
Q18363054		Q187695
Q65313157		Q187921
Q12818002		Q188543
Q25593699		Q188543
Q12438855		Q193054
Q72436903		Q106045446
Q106890708		Q106890867
Q12421757		Q422709
Q12821895		Q422729
Q25496721		Q422729
Q66589594		Q422729
Q16124770		Q423037
Q21099356		Q423037
Q22811780		Q423037
Q12656963		Q423169
Q12818271		Q423174
Q25486238		Q423174
Q25572193		Q423174
Q55699343		Q423174
Q56071397		Q423227
Q50394913		Q423314
Q4530161		Q423338
Q18415999		Q423338
Q11919247		Q423354
Q10308533		Q423369
Q12456215		Q423423
Q16121199		Q423423
Q65168026		Q423586
Q16542410		Q423809
Q5465511		Q423869
Q12419177		Q423879
Q12804429		Q424104
Q6146347		Q424260
Q55735444		Q424260
Q72509076		Q424260
Q27256675		Q424726
Q20966920		Q424840
Q15726095		Q424993
Q12419179		Q425127
Q12457509		Q425222
Q25481724		Q425278
Q12251998		Q426446
Q12450387		Q426446
Q12421748		Q426460
Q15657242		Q426460
Q16633989		Q426460
Q18233895		Q426460
Q25454691		Q426460
Q47498308		Q426460
Q65289863		Q426460
Q21099683		Q426535
Q63408635		Q427000
Q12820451		Q427105
Q16633742		Q427105
Q18213362		Q427105
Q18478854		Q470449
Q12416866		Q504119
Q65162342		Q513937
Q86007283		Q518027
Q86005748		Q594365
Q27159377		Q596946
Q13196335		Q620730
Q21656684		Q620730
Q97262767		Q620730
Q106813340		Q620730
Q107293362		Q642217
Q86011449		Q693482
Q107140071		Q107140041
Q12447708		Q723683
Q12412650		Q776976
Q15726157		Q788864
Q2925993		Q808214
Q4096854		Q808214
Q10266095		Q818497
Q3998847		Q827916
Q86007304		Q848264
Q9371668		Q871349
Q6135873		Q899094
Q65308231		Q899094
Q72516743		Q899416
Q30895440		Q905662
Q15645576		Q905722
Q12420859		Q905723
Q15628107		Q905723
Q12698908		Q905750
Q18362835		Q905750
Q19679576		Q905750
Q55699359		Q905750
Q4498229		Q906013
Q27092927		Q907783
Q15628321		Q907919
Q24870072		Q908483
Q86010949		Q920900
Q15410855		Q926954
Q4251831		Q958087
Q65163515		Q999813
Q12420747		Q1014287
Q4214594		Q1025288
Q1103436		Q1026348
Q15628134		Q1026348
Q18967196		Q1026348
Q16712479		Q1026361
Q4493241		Q1087524
Q15633934		Q1087524
Q21099081		Q1087547
Q72473882		Q1141618
Q18361275		Q1154631
Q18376101		Q1154631
Q15633915		Q1158234
Q13169174		Q193054
Q25482639		Q204873
Q43303946		Q204873
Q12428906		Q205630
Q12456219		Q206778
Q13170681		Q206778
Q25519745		Q206778
Q6022140		Q207722
Q66589570		Q207722
Q12412637		Q209130
Q13168669		Q209130
Q16708951		Q209136
Q10809768		Q210385
Q65313082		Q210385
Q12437527		Q213580
Q25513686		Q213580
Q12094982		Q214863
Q18363374		Q214863
Q25520928		Q214863
Q65313080		Q217356
Q1874110		Q223107
Q11849503		Q223107
Q12822090		Q229969
Q86007883		Q229969
Q28529677		Q239593
Q12439359		Q257590
Q12445510		Q261261
Q10290209		Q264552
Q4917213		Q274133
Q43528473		Q274133
Q12421740		Q274515
Q12892380		Q274515
Q110112836		Q285621
Q12438731		Q285878
Q13175526		Q311379
Q16125184		Q311379
Q18372640		Q311379
Q72487119		Q311379
Q20794971		Q332582
Q3604758		Q342745
Q13023761		Q342745
Q3661250		Q361627
Q15656947		Q369777
Q17633199		Q369777
Q21099162		Q369777
Q12417168		Q375112
Q4420429		Q377036
Q86011227		Q377036
Q106039432		Q377036
Q21777881		Q20156235
Q27122239		Q20164387
Q27276435		Q20707134
Q27265160		Q20707794
Q7281279		Q20801769
Q24874664		Q20817236
Q27283358		Q20950424
Q19597248		Q21011229
Q26840931		Q21060906
Q27118018		Q21060906
Q76309576		Q21097973
Q86010820		Q21098963
Q27285738		Q7073016
Q47461279		Q7098691
Q65168030		Q7165260
Q65168055		Q7181429
Q97596814		Q7226502
Q15709218		Q417884
Q16121386		Q417884
Q65133640		Q418014
Q65238619		Q418014
Q15697840		Q418024
Q18360741		Q418613
Q27247709		Q418625
Q72443607		Q418625
Q12450389		Q418909
Q17176232		Q418909
Q22704144		Q418909
Q11941701		Q418957
Q86008879		Q419019
Q27952671		Q419478
Q21124062		Q419576
Q27087905		Q419576
Q30753922		Q419597
Q19706320		Q419661
Q12421304		Q419804
Q3090801		Q420019
Q13018356		Q420387
Q12439524		Q420449
Q11091677		Q420542
Q12430359		Q420630
Q74417086		Q420705
Q108866693		Q420705
Q110191036		Q420705
Q12430657		Q420720
Q12450392		Q421120
Q86011086		Q421259
Q86004555		Q421322
Q20399361		Q421326
Q111677403		Q421326
Q27237089		Q421387
Q16046168		Q421670
Q56235582		Q421670
Q97186676		Q421695
Q11913746		Q421724
Q12417163		Q421761
Q97242057		Q421761
Q12419182		Q421781
Q4054030		Q421894
Q4479919		Q421894
Q16634193		Q422156
Q83090189		Q422156
Q12963297		Q422488
Q12972295		Q422573
Q72437231		Q27097435
Q24976639		Q27097831
Q72436661		Q27097962
Q105491092		Q23905808
Q72440466		Q24007763
Q27074048		Q24063303
Q27095149		Q24063673
Q27896884		Q24063673
Q27186753		Q24386902
Q27273970		Q24630073
Q27259163		Q24882711
Q27293813		Q24883431
Q27236610		Q24883815
Q27272671		Q24883828
Q27252743		Q24884528
Q27106526		Q24887704
Q27284380		Q25091769
Q27089427		Q25098661
Q27106829		Q25099323
Q27158778		Q25099501
Q27158368		Q25099720
Q27105814		Q25099870
Q82302727		Q25099979
Q27285891		Q25100383
Q27137709		Q25105925
Q72481105		Q25105925
Q27274702		Q25323736
Q27108045		Q25323752
Q83028389		Q25323807
Q82255689		Q25323855
Q27231516		Q25323930
Q15633288		Q7238392
Q86011258		Q7247120
Q109431194		Q7272227
Q86011402		Q7293058
Q110270088		Q7334473
Q86011439		Q7336743
Q83038479		Q7339206
Q12450390		Q7376102
Q27088724		Q7388912
Q27891851		Q7389144
Q105147772		Q7434119
Q12051108		Q7439702
Q72508569		Q7563137
Q65168231		Q7645151
Q65168236		Q7646277
Q65168281		Q7705238
Q87328356		Q27102092
Q27106609		Q5856916
Q15634133		Q5976903
Q27145296		Q6062288
Q10864033		Q6149812
Q65168272		Q6151362
Q11346677		Q6469032
Q86008902		Q6535827
Q27283356		Q6589976
Q11129400		Q6647948
Q18211642		Q6647955
Q18211747		Q6748786
Q27108097		Q22004571
Q27094105		Q22137042
Q27262480		Q22283423
Q22713768		Q22580495
Q65224178		Q22668707
Q27124319		Q22668730
Q27106064		Q22807209
Q27155802		Q22807424
Q27155618		Q22807466
Q27155731		Q22807545
Q27155839		Q22809031
Q24005563		Q22829159
Q27102803		Q22911786
Q29220806		Q23038875
Q45410358		Q23049759
Q45410387		Q23049774
Q23058969		Q23049792
Q45410330		Q23418553
Q45410462		Q23462702
Q27074143		Q23668732
Q72486606		Q23698414
Q12415635		Q153
Q13079724		Q153
Q25628212		Q153
Q25682316		Q153
Q12460158		Q2447
Q13052456		Q2447
Q25532548		Q2447
Q25519682		Q4118
Q25498805		Q5319
Q30747880		Q5319
Q12458578		Q6070
Q12446730		Q14982
Q12827185		Q14982
Q12827201		Q14982
Q13071086		Q14982
Q12963487		Q18936
Q12417066		Q23118
Q16532224		Q23118
Q12569361		Q25774
Q31318206		Q25774
Q25514293		Q25792
Q12830387		Q26963
Q25600570		Q26963
Q13187626		Q32921
Q61130940		Q32921
Q72497327		Q33103
Q25532811		Q58447
Q55700986		Q58447
Q12417164		Q61457
Q13166356		Q61457
Q86013035		Q75830
Q12823511		Q81166
Q13168838		Q81166
Q15674987		Q81166
Q12180060		Q121874
Q12438845		Q121874
Q12793262		Q121874
Q13169171		Q121874
Q25523779		Q127060
Q25599062		Q127060
Q12825766		Q127900
Q48782786		Q132037
Q5897197		Q138227
Q86010766		Q138227
Q72516456		Q139347
Q15674453		Q143200
Q16109540		Q143200
Q1959609		Q150429
Q1959608		Q150681
Q12042337		Q150900
Q12041024		Q150911
Q4116514		Q150955
Q11878461		Q150955
Q4116503		Q151158
Q12039485		Q151158
Q1064943		Q161271
Q11333374		Q161287
Q15427959		Q161506
Q12412230		Q161523
Q12821445		Q161532
Q21099372		Q161532
Q185342		Q161542
Q30715320		Q161602
Q15634266		Q161666
Q7250090		Q161679
Q65225691		Q161679
Q15678509		Q169569
Q65324029		Q169569
Q81988422		Q108588563
Q108730816		Q108730801
Q108730887		Q108730801
Q108730933		Q108730858
Q72440250		Q27102446
Q72434246		Q27114072
Q39045336		Q27114737
Q55642844		Q27115857
Q72515915		Q27076833
Q30314134		Q27077213
Q30926999		Q27120712
Q72481787		Q27121423
Q24629705		Q27122039
Q72505206		Q27122084
Q22075891		Q13582130
Q20966087		Q13872172
Q72516306		Q15088388
Q20895598		Q15142952
Q60929969		Q15322709
Q86005948		Q15408416
Q15709228		Q15410181
Q65168156		Q15410190
Q18372652		Q15410973
Q72507141		Q15424764
Q75067140		Q15427845
Q65167227		Q4644289
Q32827503		Q4652233
Q60785053		Q4652482
Q83366825		Q4652483
Q25389782		Q4673277
Q5656547		Q4673310
Q12442549		Q4675673
Q25568800		Q4675673
Q15633825		Q4682936
Q14924046		Q4692957
Q86004396		Q4724257
Q17233020		Q4733443
Q30032378		Q4734923
Q72505415		Q4734923
Q65167244		Q4745977
Q86004637		Q4832127
Q72480259		Q27077807
Q28457260		Q27077810
Q72480883		Q27077885
Q28209876		Q27078088
Q96387287		Q27079974
Q30314126		Q27081513
Q72492511		Q27086799
Q6716840		Q27087366
Q72496944		Q27088097
Q30315149		Q27088216
Q72516787		Q27122179
Q106041931		Q27122467
Q28457027		Q27123453
Q72495298		Q27088335
Q82907436		Q27123516
Q72460605		Q27124251
Q72514157		Q27165794
Q72516598		Q27166532
Q72475681		Q27147557
Q72488302		Q27136115
Q72509099		Q27136364
Q72438560		Q27181199
Q91504136		Q27088529
Q72497443		Q27088739
Q72509462		Q27089017
Q72516500		Q27089198
Q72515882		Q15633984
Q91195389		Q27109858
Q30715266		Q27109992
Q103857413		Q27110003
Q72506537		Q27110219
Q27251298		Q15643844
Q27291234		Q15643847
Q27120367		Q15656852
Q113266243		Q15708278
Q15728239		Q15726051
Q20963670		Q15726051
Q24886674		Q15726051
Q27288242		Q15726055
Q27148851		Q15726083
Q18211636		Q15951093
Q25391281		Q15951093
Q27282038		Q15951093
Q17330489		Q16691430
Q27156660		Q16736519
Q17318449		Q16833215
Q28456630		Q16833215
Q17495014		Q16854882
Q28457839		Q16856521
Q89643634		Q16934561
Q89644958		Q16934561
Q27276384		Q16979321
Q18818810		Q17048488
Q18212703		Q17057219
Q28529708		Q27125760
Q72474362		Q27093080
Q72440984		Q27093128
Q27287628		Q15605498
Q27295912		Q15627938
Q110054791		Q15627952
Q15632881		Q15627978
Q15726179		Q15628074
Q18206209		Q15628157
Q16831275		Q15628205
Q28456613		Q15628205
Q16831139		Q15628236
Q28456615		Q15628354
Q15730307		Q15628403
Q15730312		Q15628404
Q27881829		Q15628528
Q18657660		Q15630020
Q15634112		Q15632734
Q63392855		Q15632794
Q16636728		Q15632829
Q27288557		Q15632829
Q4351709		Q15632835
Q27104817		Q15633805
Q106824283		Q15633805
Q27460304		Q15633938
Q86013062		Q15633958
Q72513773		Q27093616
Q72494637		Q27093635
Q72459813		Q27093850
Q65053520		Q27094084
Q72515669		Q27094084
Q72462440		Q27094196
Q110477090		Q27094597
Q86004826		Q4884574
Q12442550		Q4896111
Q18845471		Q4970255
Q27123318		Q4970255
Q86004996		Q5002531
Q112314576		Q5036030
Q86005570		Q5043732
Q86005577		Q5044050
Q9672316		Q5065299
Q21704154		Q5120196
Q16007046		Q5132338
Q72461094		Q5132338
Q30945462		Q5138694
Q15633790		Q5166113
Q12030236		Q5172198
Q209321		Q5230000
Q65162764		Q5261287
Q65167739		Q3194310
Q4456603		Q3232732
Q16912836		Q3267336
Q28370630		Q3268366
Q44027358		Q3268366
Q91767285		Q3268366
Q15724854		Q3321280
Q65168047		Q3329406
Q6411217		Q3333694
Q21099657		Q3333694
Q27161956		Q3374902
Q65225104		Q3374902
Q15526628		Q3395457
Q61996812		Q3398231
Q3704430		Q3410491
Q72487206		Q3487584
Q27103140		Q3538970
Q76303616		Q3539173
Q27253707		Q3539189
Q16123028		Q3592452
Q113114764		Q3638304
Q19787898		Q3643873
Q19978651		Q3643873
Q20817285		Q3655600
Q86005992		Q3680895
Q65167450		Q3705147
Q86007309		Q3746573
Q27094217		Q3772542
Q6025657		Q3798322
Q24736602		Q3825112
Q86009002		Q3836403
Q27261575		Q25383589
Q27271512		Q25385680
Q27263786		Q26705974
Q26840969		Q26840912
Q27886430		Q26840948
Q26841315		Q26841202
Q61912550		Q27103283
Q27094257		Q27103490
Q85981653		Q27103652
Q72470671		Q27103792
Q61707521		Q27103950
Q30314055		Q27116133
Q28209741		Q27116249
Q72479925		Q27116583
Q72470558		Q27116971
Q72483580		Q27117125
Q27260637		Q3849795
Q5550078		Q3887768
Q72501273		Q3902665
Q26998352		Q3905316
Q4389920		Q3930120
Q16121715		Q3962119
Q12456412		Q3979404
Q76423467		Q3979404
Q15629417		Q3983056
Q7699875		Q3983461
Q7705922		Q3985253
Q25473897		Q3991662
Q4734908		Q4063639
Q25419039		Q4063639
Q9160074		Q4069610
Q15730273		Q4096893
Q4332809		Q4115313
Q17622855		Q4115313
Q86004412		Q4116162
Q4445882		Q4119668
Q65167631		Q4138012
Q5807720		Q4162039
Q27123524		Q4293411
Q15726044		Q4300384
Q31306399		Q4321582
Q27269332		Q27032359
Q107225864		Q27032359
Q48836379		Q27074433
Q30314816		Q27074725
Q72516726		Q27075885
Q27093523		Q27104383
Q110425922		Q27104383
Q72494635		Q27104520
Q72479171		Q27104613
Q27902942		Q27104812
Q86007334		Q27105082
Q72461918		Q27105148
Q72516472		Q27120546
Q30315167		Q27120636
Q56277969		Q4332797
Q12043384		Q4332831
Q56319731		Q4332831
Q21072996		Q4353533
Q109362824		Q4363471
Q15632687		Q4376623
Q86011243		Q4376623
Q5551964		Q4445841
Q47007471		Q4445873
Q1510470		Q4445883
Q21098902		Q4462924
Q65168326		Q4462924
Q15303949		Q4463035
Q15634115		Q4492149
Q72500302		Q27185856
Q72445178		Q17173074
Q18212393		Q17355205
Q21099366		Q17424861
Q18211867		Q18169404
Q94197439		Q18211651
Q21099369		Q18212106
Q25473894		Q18212106
Q27273361		Q18212133
Q19848990		Q18213356
Q72497604		Q27131046
Q24629262		Q18234771
Q27269356		Q18234771
Q27294378		Q27163155
Q17239498		Q18349104
Q109348757		Q18349193
Q65168137		Q18394005
Q20650177		Q18455438
Q27265077		Q18466653
Q27103749		Q18471170
Q61082489		Q18471170
Q9610760		Q18559323
Q15402123		Q18620079
Q82238393		Q18620079
Q30594943		Q18747599
Q27277090		Q18845269
Q27117270		Q18883317
Q27117267		Q18883327
Q12812055		Q18883334
Q27117268		Q18883334
Q27156715		Q19309859
Q109431205		Q19597864
Q55629899		Q19853552
Q27281374		Q19903537
Q21010524		Q19903909
Q86805898		Q19961826
Q55833669		Q20054538
Q66819477		Q27167088
Q72454802		Q27164141
Q72439934		Q27137022
Q9767591		Q27149750
Q90546037		Q27155048
Q72481781		Q27155296
Q27076081		Q27164669
Q72470508		Q27164894
Q72494194		Q27164978
Q72486502		Q27164985
Q28132002		Q27255695
Q2964150		Q4498264
Q11306908		Q4505494
Q17318507		Q4505494
Q15726029		Q4596752
Q86012230		Q7808830
Q86012282		Q7841414
Q27266462		Q7865592
Q65168426		Q8063121
Q27251864		Q9003473
Q86012535		Q9363588
Q27095891		Q9384851
Q27268663		Q9384851
Q27073760		Q9552908
Q25323979		Q10329188
Q15643859		Q10373018
Q86009878		Q10843651
Q15643849		Q10925139
Q4064285		Q11129371
Q18345105		Q11186403
Q63398126		Q11320430
Q27266563		Q11349901
Q4498218		Q11690029
Q27272784		Q12200764
Q27113576		Q12430222
Q27159104		Q12447682
Q28946545		Q12447682
Q86010819		Q12746348
Q25447326		Q12751472
Q82425511		Q12871792
Q27274325		Q13081806
Q18692310		Q13218503
Q61082171		Q27155933
Q111099530		Q27156471
Q72503191		Q27138980
Q72498078		Q27187521
Q30314803		Q27265909
Q61083615		Q27266310
Q82656953		Q27145702
Q65930364		Q27145812
Q72442622		Q27145907
Q28053734		Q27254268
Q27192284		Q27158096
Q72480504		Q27140571
Q72443730		Q27144137
Q72480736		Q27144186
Q57742651		Q27144825
Q72491559		Q27144873
Q72514893		Q27195253
Q39046017		Q27195401
Q86011834		Q27195401
Q39050803		Q27159612
Q72471078		Q27159785
Q82006799		Q27161566
Q64109919		Q27255970
Q30315113		Q27256221
Q17996393		Q27265185
Q97703936		Q27265547
Q28871664		Q27257057
Q28208735		Q27257344
Q28209013		Q27260336
Q72477930		Q27260984
Q76403259		Q27277736
Q28130160		Q27277951
Q28209181		Q27278069
Q28209010		Q27270822
Q39045891		Q27270884
Q65224807		Q27271052
Q30314350		Q27271143
Q48938118		Q27271149
Q39045881		Q27271198
Q72505992		Q27261375
Q28132026		Q27261459
Q87170775		Q27261467
Q105124031		Q27261831
Q65224941		Q27261891
Q85738308		Q27261923
Q56604573		Q27237282
Q111511175		Q27251129
Q72478921		Q27251341
Q65224633		Q27266500
Q28946597		Q27225154
Q77514846		Q27225580
Q29571766		Q27231338
Q39049653		Q27231486
Q55739473		Q27275301
Q30895451		Q27268724
